window_idx,mean_M1_dir_refC,std_M1_dir_refC,mean_M2_mag_refA,std_M2_mag_refA,chrom,start,end,gc_content,n_fraction,n_coding_exon,n_intron,n_5utr,n_3utr,n_splice,n_intergenic,intron_frac,exon_frac
9213,4.579666666666666,1.13313130552269,28.822166666666668,0.38237238248713634,chr22,39501000,39507000,0.518,0.0,210,2648,99,3,40,0,0.8826666666663725,0.06999999999997666
9214,4.501666666666667,1.1721762760874417,28.612,0.4872945721019269,chr22,39504000,39510000,0.4825,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9215,4.5155,1.3907167516548198,28.561,0.4962650501496152,chr22,39507000,39513000,0.494167,0.0,131,2829,0,0,40,0,0.9429999999996856,0.04366666666665211
9216,4.473833333333333,1.5957178026065748,28.6475,0.4777486263716516,chr22,39510000,39516000,0.508,0.0,1195,1525,0,180,100,0,0.5083333333331639,0.39833333333320053
9217,4.348,1.1885127961728754,28.4505,0.49754371667221364,chr22,39513000,39519000,0.475,0.0,0,0,0,3000,0,0,0.0,0.0
9218,4.3421666666666665,1.3205132735249407,28.487666666666666,0.4998478657440571,chr22,39516000,39522000,0.519333,0.0,0,0,0,632,0,2368,0.0,0.0
9219,4.236833333333333,1.3709157422038096,28.642,0.47941214002150595,chr22,39519000,39525000,0.566,0.0,1033,663,262,84,80,878,0.22099999999992634,0.3443333333332186
9220,4.3806666666666665,1.1386071413012577,28.57283333333333,0.49466686320750813,chr22,39522000,39528000,0.545667,0.0,0,0,0,0,0,3000,0.0,0.0
9221,4.379166666666666,1.1937612710346328,28.548666666666666,0.49762591929636824,chr22,39525000,39531000,0.564333,0.0,6,0,0,402,0,2592,0.0,0.0019999999999993335
9222,4.377166666666667,1.0665733162276698,28.655,0.47536827828537315,chr22,39528000,39534000,0.546167,0.0,287,2633,0,0,80,0,0.8776666666663742,0.09566666666663477
9223,4.337666666666666,0.8346543529443124,28.731333333333332,0.4432661603245717,chr22,39531000,39537000,0.559667,0.0,55,143,10,0,40,2752,0.04766666666665078,0.018333333333327224
9224,4.527166666666667,0.9025493369093767,28.591166666666666,0.4916183874601202,chr22,39534000,39540000,0.547,0.0,0,0,0,0,0,3000,0.0,0.0
9225,4.581833333333333,1.177130680463681,28.653,0.4760157560417512,chr22,39537000,39543000,0.513167,0.0,0,0,0,0,0,3000,0.0,0.0
9226,4.566833333333333,1.1706977857481218,28.668833333333332,0.47063287768233486,chr22,39540000,39546000,0.524167,0.0,0,0,0,0,0,3000,0.0,0.0
9227,4.475,1.0227617839295067,28.5435,0.4981041557746732,chr22,39543000,39549000,0.517167,0.0,0,0,0,0,0,3000,0.0,0.0
9228,4.388833333333333,0.9909466713983935,28.636,0.481148625686492,chr22,39546000,39552000,0.523833,0.0,0,0,0,0,0,3000,0.0,0.0
9229,4.472333333333333,1.198430037822632,28.656833333333335,0.47476658007441463,chr22,39549000,39555000,0.526333,0.0,0,0,0,0,0,3000,0.0,0.0
9230,4.450833333333334,0.9952801810992165,28.6305,0.4826694003145424,chr22,39552000,39558000,0.5515,0.0,0,0,0,0,0,3000,0.0,0.0
9231,4.2171666666666665,1.024535002926802,28.593666666666667,0.4911482012138042,chr22,39555000,39561000,0.6005,0.0,0,0,0,0,0,3000,0.0,0.0
9232,4.141166666666667,0.9240699678896375,28.507,0.4999509975987647,chr22,39558000,39564000,0.564833,0.0,0,0,0,0,0,3000,0.0,0.0
9233,4.155333333333333,1.3976903169952284,28.684666666666665,0.4646484931883694,chr22,39561000,39567000,0.508,0.0,0,0,0,0,0,3000,0.0,0.0
9234,4.289,1.3013373889964124,28.7025,0.45715834237165576,chr22,39564000,39570000,0.536333,0.0,0,0,0,0,0,3000,0.0,0.0
9235,4.411,0.9169218432705519,28.713,0.4523615810388853,chr22,39567000,39573000,0.567167,0.0,226,502,0,0,20,2252,0.16733333333327755,0.07533333333330822
9236,4.390833333333333,0.9163783637535075,28.645833333333332,0.4782600118020415,chr22,39570000,39576000,0.564167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9237,4.431666666666667,0.9377262689908796,28.590333333333334,0.4917721920654815,chr22,39573000,39579000,0.569667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9238,4.511666666666667,0.8947237314140916,28.7035,0.4567140790472744,chr22,39576000,39582000,0.564833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9239,4.503833333333334,1.028584126630173,28.794333333333334,0.4041879375845955,chr22,39579000,39585000,0.522333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9240,4.655,1.2040106588675479,28.8555,0.3515960039590894,chr22,39582000,39588000,0.4955,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9241,4.6085,1.168572241384046,28.74416666666667,0.4363285905013432,chr22,39585000,39591000,0.5165,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9242,4.595666666666666,1.030945143491587,28.664666666666665,0.4721068617261233,chr22,39588000,39594000,0.545,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9243,4.672666666666666,1.0715345175131887,28.740333333333332,0.43845169504620335,chr22,39591000,39597000,0.5575,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9244,4.6005,1.2496265108690143,28.74416666666667,0.4363285905013432,chr22,39594000,39600000,0.576167,0.0,92,2868,0,0,40,0,0.9559999999996813,0.030666666666656444
9245,4.517,1.4720884257860782,28.6705,0.4700316478706514,chr22,39597000,39603000,0.5535,0.0,114,2846,0,0,40,0,0.9486666666663505,0.037999999999987336
9246,4.560666666666667,1.2882751603942728,28.719166666666666,0.4494062440845947,chr22,39600000,39606000,0.496833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9247,4.579166666666667,1.2315569978238479,28.711833333333335,0.4529090845731501,chr22,39603000,39609000,0.489833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9248,4.527,1.1236566794770249,28.6625,0.47285700798444347,chr22,39606000,39612000,0.513333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9249,4.491833333333333,0.7841768330903149,28.661,0.47336983427337237,chr22,39609000,39615000,0.519,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9250,4.486166666666667,0.8762469052093075,28.598333333333333,0.49023520432090106,chr22,39612000,39618000,0.534167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9251,4.3535,1.1658492255290418,28.602833333333333,0.48931105194503377,chr22,39615000,39621000,0.550333,0.0,78,2882,0,0,40,0,0.9606666666663465,0.025999999999991332
9252,4.3515,1.0495782089328392,28.718,0.449973332543163,chr22,39618000,39624000,0.565833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9253,4.466,0.9466664319248534,28.6585,0.47421276870198253,chr22,39621000,39627000,0.565333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9254,4.432333333333333,0.9070581875246789,28.539166666666667,0.4984636117333162,chr22,39624000,39630000,0.583667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9255,4.181666666666667,0.7534347276897243,28.570666666666668,0.4949810321842871,chr22,39627000,39633000,0.601167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9256,4.369833333333333,0.91872555145097,28.645666666666667,0.4783108008630186,chr22,39630000,39636000,0.553667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9257,4.502833333333333,0.9806419524418118,28.648666666666667,0.4773868685062695,chr22,39633000,39639000,0.507833,0.0,140,2820,0,0,40,0,0.9399999999996866,0.04666666666665111
9258,4.555,0.9727838060603874,28.807666666666666,0.394133508119041,chr22,39636000,39642000,0.482833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9259,4.49,1.1824691680265211,28.696666666666665,0.45969796847737127,chr22,39639000,39645000,0.527667,0.0,369,2551,0,0,80,0,0.85033333333305,0.122999999999959
9260,4.411666666666667,1.1956297736153763,28.576166666666666,0.49416458684216624,chr22,39642000,39648000,0.5835,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9261,4.233833333333333,1.103700731881408,28.621166666666667,0.48509652533170017,chr22,39645000,39651000,0.606833,0.0,378,2532,0,0,90,0,0.8439999999997186,0.125999999999958
9262,4.382666666666666,1.0785327481763773,28.587666666666667,0.4922545637732123,chr22,39648000,39654000,0.601833,0.0,405,2565,0,0,30,0,0.854999999999715,0.134999999999955
9263,4.422666666666666,0.9542988118101281,28.576666666666668,0.49408726174859263,chr22,39651000,39657000,0.572667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9264,4.5695,1.4637291700766688,28.628166666666665,0.48329422255553145,chr22,39654000,39660000,0.564667,0.0,132,2828,0,0,40,0,0.9426666666663525,0.043999999999985336
9265,4.4855,1.588224296712107,28.737,0.440262421744123,chr22,39657000,39663000,0.59,0.0,657,2143,0,0,200,0,0.7143333333330952,0.218999999999927
9266,4.3715,1.6587609080274346,28.7285,0.4447333470744015,chr22,39660000,39666000,0.627,0.0,685,2155,0,0,160,0,0.7183333333330939,0.22833333333325723
9267,4.378166666666667,1.5948322708743456,28.637833333333333,0.4806266453519012,chr22,39663000,39669000,0.604667,0.0,378,2502,0,0,120,0,0.833999999999722,0.125999999999958
9268,4.405,1.207742384230456,28.559333333333335,0.4964670739893589,chr22,39666000,39672000,0.5555,0.0,243,2677,0,0,80,0,0.8923333333330359,0.080999999999973
9269,4.402333333333333,1.4954802647384626,28.538333333333334,0.49852838991932596,chr22,39669000,39675000,0.542167,0.0,336,2544,0,0,120,0,0.8479999999997173,0.11199999999996267
9270,4.331166666666666,1.2910571787836853,28.5425,0.4981904756215237,chr22,39672000,39678000,0.557667,0.0,51,2909,0,0,40,0,0.9696666666663435,0.016999999999994332
9271,4.204833333333333,1.2270058294708936,28.545833333333334,0.49789487400008003,chr22,39675000,39681000,0.614167,0.0,480,2400,0,0,120,0,0.7999999999997334,0.15999999999994666
9272,4.1161666666666665,1.1004568621965858,28.50583333333333,0.4999659710642538,chr22,39678000,39684000,0.614167,0.0,230,2675,0,0,95,0,0.8916666666663694,0.07666666666664111
9273,4.1815,0.8791422429466879,28.658333333333335,0.47426844250440653,chr22,39681000,39687000,0.614,0.0,323,2612,0,0,65,0,0.8706666666663765,0.10766666666663077
9274,4.1845,0.7671113022241297,28.661333333333335,0.4732563317648857,chr22,39684000,39690000,0.624,0.0,632,250,0,2098,20,0,0.08333333333330556,0.21066666666659645
9275,4.424166666666666,0.7986964205642981,28.528666666666666,0.49917754579129686,chr22,39687000,39693000,0.551,0.0,0,0,0,1235,0,1765,0.0,0.0
9276,4.5441666666666665,0.7748436222160501,28.646333333333335,0.4781072636506954,chr22,39690000,39696000,0.546,0.0,0,0,0,0,0,3000,0.0,0.0
9277,4.4255,0.8687825293670065,28.582,0.4932301693935601,chr22,39693000,39699000,0.558167,0.0,0,0,0,0,0,3000,0.0,0.0
9278,4.451833333333333,0.9643719746838123,28.63,0.4828043081829324,chr22,39696000,39702000,0.5385,0.0,0,0,0,0,0,3000,0.0,0.0
9279,4.426333333333333,1.0001199372519722,28.639833333333332,0.4800485797176042,chr22,39699000,39705000,0.539333,0.0,0,0,0,0,0,3000,0.0,0.0
9280,4.256,0.902476592494232,28.447333333333333,0.4972184853987452,chr22,39702000,39708000,0.552333,0.0,0,0,0,0,0,3000,0.0,0.0
9281,4.345666666666666,0.9249402983736601,28.4715,0.49918708917599225,chr22,39705000,39711000,0.530333,0.0,0,0,0,0,0,3000,0.0,0.0
9282,4.362666666666667,0.8309469831998241,28.6165,0.4862383674701124,chr22,39708000,39714000,0.521167,0.0,0,0,0,0,0,3000,0.0,0.0
9283,4.478666666666666,0.8269692994435901,28.450666666666667,0.49756026993945385,chr22,39711000,39717000,0.552167,0.0,0,0,0,0,0,3000,0.0,0.0
9284,4.501833333333333,1.0033261212365376,28.476333333333333,0.49943957481249807,chr22,39714000,39720000,0.546167,0.0,0,0,0,0,0,3000,0.0,0.0
9285,4.520166666666666,0.903655523723258,28.506166666666665,0.4999619707760004,chr22,39717000,39723000,0.505167,0.0,0,0,0,0,0,3000,0.0,0.0
9286,4.430666666666666,0.7034625473723214,28.401833333333332,0.49026860551697127,chr22,39720000,39726000,0.514333,0.0,0,0,0,0,0,3000,0.0,0.0
9287,4.4355,0.851375211055619,28.446666666666665,0.4971474183333908,chr22,39723000,39729000,0.525667,0.0,0,0,0,0,0,3000,0.0,0.0
9288,4.631833333333334,0.8026746781161649,28.50883333333333,0.49992196613293777,chr22,39726000,39732000,0.504,0.0,0,0,0,0,0,3000,0.0,0.0
9289,4.673333333333333,0.7277514838337482,28.469166666666666,0.49904840001302037,chr22,39729000,39735000,0.496,0.0,0,0,0,0,0,3000,0.0,0.0
9290,4.503666666666667,0.6441945013391185,28.425,0.49434299833212964,chr22,39732000,39738000,0.446333,0.0,0,0,0,0,0,3000,0.0,0.0
9291,4.476166666666667,0.7944171693064601,28.527833333333334,0.4992247044724004,chr22,39735000,39741000,0.397333,0.0,0,0,0,0,0,3000,0.0,0.0
9292,4.574833333333333,0.8985543791124843,28.6845,0.46471469742197735,chr22,39738000,39744000,0.396833,0.0,0,0,0,0,0,3000,0.0,0.0
9293,4.335333333333334,0.8451143249420294,28.656666666666666,0.4748216039267332,chr22,39741000,39747000,0.3855,0.0,592,1207,0,638,20,543,0.4023333333331992,0.19733333333326755
9294,4.480166666666666,0.9488273317920156,28.580166666666667,0.49353146359229777,chr22,39744000,39750000,0.392,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9295,4.4645,0.92883784914268,28.550333333333334,0.49746010448633515,chr22,39747000,39753000,0.3855,0.0,1167,1833,0,0,0,0,0.6109999999997964,0.38899999999987034
9296,4.351,0.6716638544192574,28.538833333333333,0.49848969118951925,chr22,39750000,39756000,0.382667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9297,4.5855,0.9705787362874447,28.758166666666668,0.42819384888414996,chr22,39753000,39759000,0.409833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9298,4.756,0.9361965605576642,28.9145,0.2796243015190203,chr22,39756000,39762000,0.349833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9299,4.5635,1.0464070670632915,28.851666666666667,0.3554300993944598,chr22,39759000,39765000,0.3435,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9300,4.424166666666666,1.068136682368985,28.502833333333335,0.49999197215777597,chr22,39762000,39768000,0.374167,0.0,367,2593,0,0,40,0,0.8643333333330452,0.12233333333329256
9301,4.317833333333334,0.7849513608427524,28.553333333333335,0.4971474183333909,chr22,39765000,39771000,0.373333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9302,4.477333333333333,0.8385421211178893,28.8515,0.3555949240357629,chr22,39768000,39774000,0.375833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9303,4.727166666666666,0.7574487698114565,28.715666666666667,0.4510963188598294,chr22,39771000,39777000,0.383,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9304,4.626,0.833940845224248,28.456833333333332,0.49813315377405765,chr22,39774000,39780000,0.377667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9305,4.8695,1.300565165610705,28.7055,0.4558176718820805,chr22,39777000,39783000,0.371667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9306,4.902166666666667,1.2742037927880907,28.923,0.26659144772479104,chr22,39780000,39786000,0.385,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9307,4.7735,0.7697604064469238,28.9275,0.2593139988508141,chr22,39783000,39789000,0.384667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9308,4.7025,0.7183270494698081,28.810166666666667,0.39216914576351986,chr22,39786000,39792000,0.401333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9309,4.7585,0.8988016559100606,28.834,0.3720806364217305,chr22,39789000,39795000,0.394833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9310,4.904833333333333,0.9393845355101156,28.971333333333334,0.16686787854134444,chr22,39792000,39798000,0.371667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9311,4.589166666666666,0.823842201044728,28.953166666666668,0.2112817366035745,chr22,39795000,39801000,0.419833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9312,4.3918333333333335,0.8183112522479179,28.750333333333334,0.4328200806596457,chr22,39798000,39804000,0.434167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9313,4.465333333333334,0.8948732995358741,28.493166666666667,0.4999533033749808,chr22,39801000,39807000,0.423333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9314,4.618333333333333,0.8869407471127307,28.526,0.4993235424051222,chr22,39804000,39810000,0.433333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9315,4.640333333333333,1.0960413110624778,28.820833333333333,0.38349181506548774,chr22,39807000,39813000,0.438667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9316,4.732166666666667,1.2171409007268723,28.972166666666666,0.16449510293284994,chr22,39810000,39816000,0.415,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9317,4.833333333333333,0.8273787255879591,28.906,0.2918287168871494,chr22,39813000,39819000,0.365167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9318,4.711166666666666,0.6846473341963891,28.674833333333332,0.4684370881511791,chr22,39816000,39822000,0.37,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9319,4.766166666666667,0.8724421502630164,28.732166666666668,0.4428302596807143,chr22,39819000,39825000,0.375167,0.0,101,2859,0,0,40,0,0.9529999999996823,0.033666666666655444
9320,4.752666666666666,0.8535179487795725,28.936666666666667,0.24356153682842088,chr22,39822000,39828000,0.365333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9321,4.739166666666667,0.8620514131354864,28.742166666666666,0.43744177390317396,chr22,39825000,39831000,0.361,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9322,4.721,1.0437874943365308,28.629833333333334,0.4828491540383555,chr22,39828000,39834000,0.379833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9323,4.6946666666666665,0.9517203137243397,28.677333333333333,0.46749640521493735,chr22,39831000,39837000,0.3665,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9324,4.465333333333334,0.6876032447729011,28.548,0.49769066698100733,chr22,39834000,39840000,0.3265,0.0,99,2861,0,0,40,0,0.9536666666663488,0.032999999999989
9325,4.364333333333334,0.9275026804393733,28.472833333333334,0.49926142673174956,chr22,39837000,39843000,0.355167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9326,4.6985,0.8012060180336474,28.694333333333333,0.4606892179718943,chr22,39840000,39846000,0.391333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9327,4.869666666666666,0.9666160331566798,28.765166666666666,0.4238946082328588,chr22,39843000,39849000,0.397833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9328,4.740333333333333,1.0248121237031151,28.941833333333335,0.23405833793213937,chr22,39846000,39852000,0.37,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9329,4.522833333333334,0.7470912297407564,28.79,0.40730823708832603,chr22,39849000,39855000,0.370333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9330,4.723166666666667,1.0014306294274982,28.731833333333334,0.4430048595168631,chr22,39852000,39858000,0.402833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9331,4.674333333333333,0.9890776286801534,28.759,0.42769030851774037,chr22,39855000,39861000,0.387333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9332,4.53,0.9580013917874372,28.662333333333333,0.4729142510951524,chr22,39858000,39864000,0.381333,0.0,223,2737,0,0,40,0,0.9123333333330292,0.07433333333330856
9333,4.530166666666666,1.0357396578720393,28.63533333333333,0.4813365650861036,chr22,39861000,39867000,0.4055,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9334,4.612833333333334,0.9276863544443361,28.673666666666666,0.46887086589901156,chr22,39864000,39870000,0.410833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9335,4.738,1.0518345877560789,28.6065,0.4885260996098366,chr22,39867000,39873000,0.383,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9336,4.670166666666667,1.2393721416731762,28.67866666666667,0.4669884604807941,chr22,39870000,39876000,0.379833,0.0,246,2754,0,0,0,0,0.917999999999694,0.08199999999997266
9337,4.555666666666666,1.0027800800219802,28.838166666666666,0.36829784896949314,chr22,39873000,39879000,0.377333,0.0,835,2165,0,0,0,0,0.7216666666664261,0.27833333333324056
9338,4.6965,0.8511097167815674,28.763333333333332,0.42503594619226687,chr22,39876000,39882000,0.378833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9339,4.883666666666667,0.9718366918137818,28.841,0.36567608617463626,chr22,39879000,39885000,0.384333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9340,4.791,1.0219192727412474,28.785333333333334,0.4105909021019449,chr22,39882000,39888000,0.367,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9341,4.603166666666667,0.9567427234575077,28.5295,0.4991289913439209,chr22,39885000,39891000,0.366667,0.0,339,2476,145,0,40,0,0.8253333333330582,0.11299999999996234
9342,4.422,0.9445895051996572,28.487333333333332,0.49983952980487206,chr22,39888000,39894000,0.409,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9343,4.543166666666667,0.7789758055007585,28.653,0.4760157560417512,chr22,39891000,39897000,0.416167,0.0,0,1184,56,0,20,1740,0.3946666666665351,0.0
9344,4.616666666666666,0.9630103264705363,28.666666666666668,0.4714045207910317,chr22,39894000,39900000,0.410667,0.0,0,0,0,0,0,3000,0.0,0.0
9345,4.375333333333334,1.0315642921742147,28.381666666666668,0.4857954530686987,chr22,39897000,39903000,0.404833,0.0,0,160,237,0,20,2583,0.05333333333331555,0.0
9346,4.3945,0.8349868761443698,28.3935,0.4885260996098367,chr22,39900000,39906000,0.389167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9347,4.537,0.9454968711388386,28.492,0.49993599590347565,chr22,39903000,39909000,0.412667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9348,4.459666666666666,1.0459636173829798,28.3225,0.4674331503006607,chr22,39906000,39912000,0.419,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9349,4.5263333333333335,1.0712795568332707,28.408333333333335,0.4915254034352876,chr22,39909000,39915000,0.433833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9350,4.494166666666667,0.9875724305363913,28.355166666666666,0.4785637946560056,chr22,39912000,39918000,0.433333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9351,4.435833333333333,0.8834870149331883,28.253333333333334,0.4349201714746691,chr22,39915000,39921000,0.405833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9352,4.4345,0.9272053440311914,28.4095,0.49174154797006936,chr22,39918000,39924000,0.408167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9353,4.604166666666667,0.9067244926412629,28.5145,0.49978970577633947,chr22,39921000,39927000,0.4355,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9354,4.409,0.8185672442342983,28.351166666666668,0.47733493365653523,chr22,39924000,39930000,0.443167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9355,4.530166666666666,0.8120488320018419,28.432166666666667,0.4953772692492953,chr22,39927000,39933000,0.418667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9356,4.508666666666667,0.926242348896275,28.5365,0.49866597036493265,chr22,39930000,39936000,0.420667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9357,4.429833333333334,0.7620651583398599,28.325,0.4683748498798799,chr22,39933000,39939000,0.444833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9358,4.517166666666666,0.8334898353042799,28.332833333333333,0.47122744567305874,chr22,39936000,39942000,0.451,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9359,4.559166666666667,1.100681291544267,28.383666666666667,0.4862782696723714,chr22,39939000,39945000,0.441,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9360,4.424666666666667,1.0255038869854285,28.2975,0.45715834237165576,chr22,39942000,39948000,0.4445,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9361,4.423333333333333,0.8737594380351812,28.5165,0.4997276758395517,chr22,39945000,39951000,0.465333,0.0,68,2888,4,0,40,0,0.9626666666663458,0.022666666666659112
9362,4.485,0.8128806800508916,28.582333333333334,0.4931746366371878,chr22,39948000,39954000,0.465833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9363,4.5761666666666665,1.1555079570859255,28.5875,0.4922842166878804,chr22,39951000,39957000,0.4605,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9364,4.4795,1.1751225822582652,28.519166666666667,0.4996325038354579,chr22,39954000,39960000,0.488,0.0,72,2888,0,0,40,0,0.9626666666663458,0.023999999999992
9365,4.451333333333333,1.1710244328032708,28.517166666666668,0.49970521865951684,chr22,39957000,39963000,0.4865,0.0,100,2327,513,0,60,0,0.7756666666664082,0.033333333333322224
9366,4.568,1.2168440053405913,28.5205,0.4995795732413406,chr22,39960000,39966000,0.4535,0.0,126,2409,445,0,20,0,0.8029999999997324,0.041999999999986
9367,4.360333333333333,1.067001978546536,28.4395,0.49632625358729526,chr22,39963000,39969000,0.457167,0.0,215,2406,0,339,40,0,0.8019999999997327,0.07166666666664277
9368,4.482833333333334,1.2833700319428099,28.573833333333333,0.4945185930669229,chr22,39966000,39972000,0.489167,0.0,314,2606,0,0,80,0,0.8686666666663772,0.10466666666663178
9369,4.475,1.197097183467853,28.4485,0.4973406780065351,chr22,39969000,39975000,0.503167,0.0,167,394,0,2419,20,0,0.13133333333328956,0.05566666666664811
9370,4.463666666666667,0.906465602705855,28.473166666666668,0.49927945303429244,chr22,39972000,39978000,0.486333,0.0,0,0,0,221,0,2779,0.0,0.0
9371,4.683166666666667,1.008191436296809,28.712,0.45283109433871704,chr22,39975000,39981000,0.467,0.0,0,0,0,0,0,3000,0.0,0.0
9372,4.7995,1.255507765806329,28.704,0.45649096376598736,chr22,39978000,39984000,0.481833,0.0,0,0,0,0,0,3000,0.0,0.0
9373,4.5545,1.2849240249913612,28.601,0.48969276082049656,chr22,39981000,39987000,0.5075,0.0,0,0,0,0,0,3000,0.0,0.0
9374,4.502666666666666,1.0326307288775705,28.581,0.49339537898119806,chr22,39984000,39990000,0.519167,0.0,0,0,0,0,0,3000,0.0,0.0
9375,4.657333333333334,1.0391885723432916,28.717333333333332,0.4502957053117676,chr22,39987000,39993000,0.4885,0.0,0,0,0,0,0,3000,0.0,0.0
9376,4.5925,1.1723667301659493,28.686166666666665,0.4640495363883281,chr22,39990000,39996000,0.519833,0.0,0,0,0,0,0,3000,0.0,0.0
9377,4.589166666666666,1.0295869587147826,28.497,0.49999099991899854,chr22,39993000,39999000,0.545,0.0,479,1959,89,0,20,453,0.6529999999997823,0.15966666666661344
9378,4.535,0.7416928834317701,28.4015,0.4902017441829435,chr22,39996000,40002000,0.496833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9379,4.471333333333333,0.9195170229830198,28.386,0.4868305660083393,chr22,39999000,40005000,0.506333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9380,4.311,1.3515222282054162,28.488833333333332,0.4998752900029722,chr22,40002000,40008000,0.528167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9381,4.1085,1.2427366642481692,28.398333333333333,0.4895547864017764,chr22,40005000,40011000,0.541167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
9382,4.576333333333333,1.0220110349480358,28.639,0.4802905370710524,chr22,40008000,40014000,0.4865,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
